plate4_A5	plate42	MCF7	rep2	24	S1249_4
plate4_B5	plate42	MCF7	rep2	24	S1327_4
plate4_C5	plate42	MCF7	rep2	24	S1378_4
plate4_D5	plate42	MCF7	rep2	24	S8502_4
plate4_E5	plate42	MCF7	rep2	24	S1396_4
plate4_F5	plate42	MCF7	rep2	24	S8567_4
plate4_G5	plate42	MCF7	rep2	24	S1451_4
plate4_H5	plate42	MCF7	rep2	24	S1454_4
plate4_A6	plate42	MCF7	rep2	24	S1463_4
plate4_B6	plate42	MCF7	rep2	24	S1484_4
plate4_C6	plate42	MCF7	rep2	24	S0001_4
plate4_D6	plate42	MCF7	rep2	24	S1515_4
plate4_E6	plate42	MCF7	rep2	24	S1529_4
plate4_F6	plate42	MCF7	rep2	24	S1541_4
plate4_G6	plate42	MCF7	rep2	24	S1782_4
plate4_H6	plate42	MCF7	rep2	24	S2012_4
plate4_A7	plate42	MCF7	rep2	24	S7792_1
plate4_B7	plate42	MCF7	rep2	24	S1007_1
plate4_C7	plate42	MCF7	rep2	24	S1030_1
plate4_D7	plate42	MCF7	rep2	24	S1573_1
plate4_E7	plate42	MCF7	rep2	24	S7110_1
plate4_F7	plate42	MCF7	rep2	24	S1048_1
plate4_G7	plate42	MCF7	rep2	24	S1703_1
plate4_H7	plate42	MCF7	rep2	24	S8323_1
plate4_A8	plate42	MCF7	rep2	24	S1085_1
plate4_B8	plate42	MCF7	rep2	24	S1087_1
plate4_C8	plate42	MCF7	rep2	24	S1090_1
plate4_D8	plate42	MCF7	rep2	24	S1095_1
plate4_E8	plate42	MCF7	rep2	24	S1096_1
plate4_F8	plate42	MCF7	rep2	24	S1098_1
plate4_G8	plate42	MCF7	rep2	24	S1100_1
plate4_H8	plate42	MCF7	rep2	24	S1103_1
plate4_A9	plate42	MCF7	rep2	24	S1107_1
plate4_B9	plate42	MCF7	rep2	24	S1122_1
plate4_C9	plate42	MCF7	rep2	24	S7239_1
plate4_D9	plate42	MCF7	rep2	24	S7259_1
plate4_E9	plate42	MCF7	rep2	24	S1133_1
plate4_F9	plate42	MCF7	rep2	24	S1134_1
plate4_G9	plate42	MCF7	rep2	24	S8481_1
plate4_H9	plate42	MCF7	rep2	24	S1147_1
plate4_A10	plate42	MCF7	rep2	24	S7128_1
plate4_B10	plate42	MCF7	rep2	24	S7144_1
plate4_C10	plate42	MCF7	rep2	24	S7165_1
plate4_D10	plate42	MCF7	rep2	24	S7207_1
plate4_E10	plate42	MCF7	rep2	24	S8496_1
plate4_F10	plate42	MCF7	rep2	24	S1200_1
plate4_G10	plate42	MCF7	rep2	24	S1216_1
plate4_H10	plate42	MCF7	rep2	24	S1233_1
plate4_A11	plate42	MCF7	rep2	24	S1249_1
plate4_B11	plate42	MCF7	rep2	24	S1327_1
plate4_C11	plate42	MCF7	rep2	24	S1378_1
plate4_D11	plate42	MCF7	rep2	24	S8502_1
plate4_E11	plate42	MCF7	rep2	24	S1396_1
plate4_F11	plate42	MCF7	rep2	24	S8567_1
plate4_G11	plate42	MCF7	rep2	24	S1451_1
plate4_H11	plate42	MCF7	rep2	24	S1454_1
plate4_A12	plate42	MCF7	rep2	24	S1463_1
plate4_B12	plate42	MCF7	rep2	24	S1484_1
plate4_C12	plate42	MCF7	rep2	24	S0001_1
plate4_D12	plate42	MCF7	rep2	24	S1515_1
plate4_E12	plate42	MCF7	rep2	24	S1529_1
plate4_F12	plate42	MCF7	rep2	24	S1541_1
plate4_G12	plate42	MCF7	rep2	24	S1782_1
plate4_H12	plate42	MCF7	rep2	24	S2012_1
plate5_A1	plate43	MCF7	rep2	24	S2018_2
plate5_B1	plate43	MCF7	rep2	24	S2158_2
plate5_C1	plate43	MCF7	rep2	24	S2162_2
plate5_D1	plate43	MCF7	rep2	24	S2170_2
plate5_E1	plate43	MCF7	rep2	24	S2178_2
plate5_F1	plate43	MCF7	rep2	24	S2179_2
plate5_G1	plate43	MCF7	rep2	24	S2198_2
plate5_H1	plate43	MCF7	rep2	24	S2214_2
plate5_A2	plate43	MCF7	rep2	24	S2219_2
plate5_B2	plate43	MCF7	rep2	24	S2244_2
plate5_C2	plate43	MCF7	rep2	24	S2391_2
plate5_D2	plate43	MCF7	rep2	24	S2554_2
plate5_E2	plate43	MCF7	rep2	24	S2627_2
plate5_F2	plate43	MCF7	rep2	24	S2686_2
plate5_G2	plate43	MCF7	rep2	24	S2692_2
plate5_H2	plate43	MCF7	rep2	24	S2693_2
plate5_A3	plate43	MCF7	rep2	24	S2718_2
plate5_B3	plate43	MCF7	rep2	24	S2719_2
plate5_C3	plate43	MCF7	rep2	24	S2736_2
plate5_D3	plate43	MCF7	rep2	24	S2740_2
plate5_E3	plate43	MCF7	rep2	24	S2759_2
plate5_F3	plate43	MCF7	rep2	24	S2770_2
plate5_G3	plate43	MCF7	rep2	24	S2779_2
plate5_H3	plate43	MCF7	rep2	24	S7634_2
plate5_A4	plate43	MCF7	rep2	24	S2796_2
plate5_B4	plate43	MCF7	rep2	24	S2804_2
plate5_C4	plate43	MCF7	rep2	24	S2806_2
plate5_D4	plate43	MCF7	rep2	24	S2818_2
plate5_E4	plate43	MCF7	rep2	24	S2821_2
plate5_F4	plate43	MCF7	rep2	24	S2851_2
plate5_G4	plate43	MCF7	rep2	24	S2867_2
plate5_H4	plate43	MCF7	rep2	24	S2886_2
plate5_A5	plate43	MCF7	rep2	24	S2902_2
plate5_B5	plate43	MCF7	rep2	24	S2919_2
plate5_C5	plate43	MCF7	rep2	24	S3001_2
plate5_D5	plate43	MCF7	rep2	24	S3147_2
plate5_E5	plate43	MCF7	rep2	24	S4125_2
plate5_F5	plate43	MCF7	rep2	24	S4246_2
plate5_G5	plate43	MCF7	rep2	24	S0002_2
plate5_H5	plate43	MCF7	rep2	24	S5001_2
plate5_A6	plate43	MCF7	rep2	24	S7570_2
plate5_B6	plate43	MCF7	rep2	24	S7572_2
plate5_C6	plate43	MCF7	rep2	24	S7574_2
plate5_D6	plate43	MCF7	rep2	24	S7581_2
plate5_E6	plate43	MCF7	rep2	24	S7582_2
plate5_F6	plate43	MCF7	rep2	24	S7591_2
plate5_G6	plate43	MCF7	rep2	24	S7605_2
plate5_H6	plate43	MCF7	rep2	24	S7610_2
plate5_A7	plate43	MCF7	rep2	24	S2018_3
plate5_B7	plate43	MCF7	rep2	24	S2158_3
plate5_C7	plate43	MCF7	rep2	24	S2162_3
plate5_D7	plate43	MCF7	rep2	24	S2170_3
plate5_E7	plate43	MCF7	rep2	24	S2178_3
plate5_F7	plate43	MCF7	rep2	24	S2179_3
plate5_G7	plate43	MCF7	rep2	24	S2198_3
plate5_H7	plate43	MCF7	rep2	24	S2214_3
plate5_A8	plate43	MCF7	rep2	24	S2219_3
plate5_B8	plate43	MCF7	rep2	24	S2244_3
plate5_C8	plate43	MCF7	rep2	24	S2391_3
plate5_D8	plate43	MCF7	rep2	24	S2554_3
plate5_E8	plate43	MCF7	rep2	24	S2627_3
plate5_F8	plate43	MCF7	rep2	24	S2686_3
plate5_G8	plate43	MCF7	rep2	24	S2692_3
plate5_H8	plate43	MCF7	rep2	24	S2693_3
plate5_A9	plate43	MCF7	rep2	24	S2718_3
plate5_B9	plate43	MCF7	rep2	24	S2719_3
plate5_C9	plate43	MCF7	rep2	24	S2736_3
plate5_D9	plate43	MCF7	rep2	24	S2740_3
plate5_E9	plate43	MCF7	rep2	24	S2759_3
plate5_F9	plate43	MCF7	rep2	24	S2770_3
plate5_G9	plate43	MCF7	rep2	24	S2779_3
plate5_H9	plate43	MCF7	rep2	24	S7634_3
plate5_A10	plate43	MCF7	rep2	24	S2796_3
plate5_B10	plate43	MCF7	rep2	24	S2804_3
plate5_C10	plate43	MCF7	rep2	24	S2806_3
plate5_D10	plate43	MCF7	rep2	24	S2818_3
plate5_E10	plate43	MCF7	rep2	24	S2821_3
plate5_F10	plate43	MCF7	rep2	24	S2851_3
plate5_G10	plate43	MCF7	rep2	24	S2867_3
plate5_H10	plate43	MCF7	rep2	24	S2886_3
plate5_A11	plate43	MCF7	rep2	24	S2902_3
plate5_B11	plate43	MCF7	rep2	24	S2919_3
plate5_C11	plate43	MCF7	rep2	24	S3001_3
plate5_D11	plate43	MCF7	rep2	24	S3147_3
plate5_E11	plate43	MCF7	rep2	24	S4125_3
plate5_F11	plate43	MCF7	rep2	24	S4246_3
plate5_G11	plate43	MCF7	rep2	24	S0002_3
plate5_H11	plate43	MCF7	rep2	24	S5001_3
plate5_A12	plate43	MCF7	rep2	24	S7570_3
plate5_B12	plate43	MCF7	rep2	24	S7572_3
plate5_C12	plate43	MCF7	rep2	24	S7574_3
plate5_D12	plate43	MCF7	rep2	24	S7581_3
plate5_E12	plate43	MCF7	rep2	24	S7582_3
plate5_F12	plate43	MCF7	rep2	24	S7591_3
plate5_G12	plate43	MCF7	rep2	24	S7605_3
plate5_H12	plate43	MCF7	rep2	24	S7610_3
plate6_A1	plate44	MCF7	rep2	24	S2018_4
plate6_B1	plate44	MCF7	rep2	24	S2158_4
plate6_C1	plate44	MCF7	rep2	24	S2162_4
plate6_D1	plate44	MCF7	rep2	24	S2170_4
plate6_E1	plate44	MCF7	rep2	24	S2178_4
plate6_F1	plate44	MCF7	rep2	24	S2179_4
plate6_G1	plate44	MCF7	rep2	24	S2198_4
plate6_H1	plate44	MCF7	rep2	24	S2214_4
plate6_A2	plate44	MCF7	rep2	24	S2219_4
plate6_B2	plate44	MCF7	rep2	24	S2244_4
plate6_C2	plate44	MCF7	rep2	24	S2391_4
plate6_D2	plate44	MCF7	rep2	24	S2554_4
plate6_E2	plate44	MCF7	rep2	24	S2627_4
plate6_F2	plate44	MCF7	rep2	24	S2686_4
plate6_G2	plate44	MCF7	rep2	24	S2692_4
plate6_H2	plate44	MCF7	rep2	24	S2693_4
plate6_A3	plate44	MCF7	rep2	24	S2718_4
plate6_B3	plate44	MCF7	rep2	24	S2719_4
plate6_C3	plate44	MCF7	rep2	24	S2736_4
plate6_D3	plate44	MCF7	rep2	24	S2740_4
plate6_E3	plate44	MCF7	rep2	24	S2759_4
plate6_F3	plate44	MCF7	rep2	24	S2770_4
plate6_G3	plate44	MCF7	rep2	24	S2779_4
plate6_H3	plate44	MCF7	rep2	24	S7634_4
plate6_A4	plate44	MCF7	rep2	24	S2796_4
plate6_B4	plate44	MCF7	rep2	24	S2804_4
plate6_C4	plate44	MCF7	rep2	24	S2806_4
plate6_D4	plate44	MCF7	rep2	24	S2818_4
plate6_E4	plate44	MCF7	rep2	24	S2821_4
plate6_F4	plate44	MCF7	rep2	24	S2851_4
plate6_G4	plate44	MCF7	rep2	24	S2867_4
plate6_H4	plate44	MCF7	rep2	24	S2886_4
plate6_A5	plate44	MCF7	rep2	24	S2902_4
plate6_B5	plate44	MCF7	rep2	24	S2919_4
plate6_C5	plate44	MCF7	rep2	24	S3001_4
plate6_D5	plate44	MCF7	rep2	24	S3147_4
plate6_E5	plate44	MCF7	rep2	24	S4125_4
plate6_F5	plate44	MCF7	rep2	24	S4246_4
plate6_G5	plate44	MCF7	rep2	24	S0002_4
plate6_H5	plate44	MCF7	rep2	24	S5001_4
plate6_A6	plate44	MCF7	rep2	24	S7570_4
plate6_B6	plate44	MCF7	rep2	24	S7572_4
plate6_C6	plate44	MCF7	rep2	24	S7574_4
plate6_D6	plate44	MCF7	rep2	24	S7581_4
plate6_E6	plate44	MCF7	rep2	24	S7582_4
plate6_F6	plate44	MCF7	rep2	24	S7591_4
plate6_G6	plate44	MCF7	rep2	24	S7605_4
plate6_H6	plate44	MCF7	rep2	24	S7610_4
plate6_A7	plate44	MCF7	rep2	24	S2018_1
plate6_B7	plate44	MCF7	rep2	24	S2158_1
plate6_C7	plate44	MCF7	rep2	24	S2162_1
plate6_D7	plate44	MCF7	rep2	24	S2170_1
plate6_E7	plate44	MCF7	rep2	24	S2178_1
plate6_F7	plate44	MCF7	rep2	24	S2179_1
plate6_G7	plate44	MCF7	rep2	24	S2198_1
plate6_H7	plate44	MCF7	rep2	24	S2214_1
plate6_A8	plate44	MCF7	rep2	24	S2219_1
plate6_B8	plate44	MCF7	rep2	24	S2244_1
plate6_C8	plate44	MCF7	rep2	24	S2391_1
plate6_D8	plate44	MCF7	rep2	24	S2554_1
plate6_E8	plate44	MCF7	rep2	24	S2627_1
plate6_F8	plate44	MCF7	rep2	24	S2686_1
plate6_G8	plate44	MCF7	rep2	24	S2692_1
plate6_H8	plate44	MCF7	rep2	24	S2693_1
plate6_A9	plate44	MCF7	rep2	24	S2718_1
plate6_B9	plate44	MCF7	rep2	24	S2719_1
plate6_C9	plate44	MCF7	rep2	24	S2736_1
plate6_D9	plate44	MCF7	rep2	24	S2740_1
plate6_E9	plate44	MCF7	rep2	24	S2759_1
plate6_F9	plate44	MCF7	rep2	24	S2770_1
plate6_G9	plate44	MCF7	rep2	24	S2779_1
plate6_H9	plate44	MCF7	rep2	24	S7634_1
plate6_A10	plate44	MCF7	rep2	24	S2796_1
plate6_B10	plate44	MCF7	rep2	24	S2804_1
plate6_C10	plate44	MCF7	rep2	24	S2806_1
plate6_D10	plate44	MCF7	rep2	24	S2818_1
plate6_E10	plate44	MCF7	rep2	24	S2821_1
plate6_F10	plate44	MCF7	rep2	24	S2851_1
plate6_G10	plate44	MCF7	rep2	24	S2867_1
plate6_H10	plate44	MCF7	rep2	24	S2886_1
plate6_A11	plate44	MCF7	rep2	24	S2902_1
plate6_B11	plate44	MCF7	rep2	24	S2919_1
plate6_C11	plate44	MCF7	rep2	24	S3001_1
plate6_D11	plate44	MCF7	rep2	24	S3147_1
plate6_E11	plate44	MCF7	rep2	24	S4125_1
plate6_F11	plate44	MCF7	rep2	24	S4246_1
plate6_G11	plate44	MCF7	rep2	24	S0002_1
plate6_H11	plate44	MCF7	rep2	24	S5001_1
plate6_A12	plate44	MCF7	rep2	24	S7570_1
plate6_B12	plate44	MCF7	rep2	24	S7572_1
plate6_C12	plate44	MCF7	rep2	24	S7574_1
plate6_D12	plate44	MCF7	rep2	24	S7581_1
plate6_E12	plate44	MCF7	rep2	24	S7582_1
plate6_F12	plate44	MCF7	rep2	24	S7591_1
plate6_G12	plate44	MCF7	rep2	24	S7605_1
plate6_H12	plate44	MCF7	rep2	24	S7610_1
plate7_A1	plate45	MCF7	rep2	24	S1001_2
plate7_B1	plate45	MCF7	rep2	24	S1124_2
plate7_C1	plate45	MCF7	rep2	24	S1002_2
plate7_D1	plate45	MCF7	rep2	24	S1129_2
plate7_E1	plate45	MCF7	rep2	24	S1003_2
plate7_F1	plate45	MCF7	rep2	24	S1130_2
plate7_G1	plate45	MCF7	rep2	24	S1004_2
plate7_H1	plate45	MCF7	rep2	24	S1132_2
plate7_A2	plate45	MCF7	rep2	24	S1259_2
plate7_B2	plate45	MCF7	rep2	24	S1577_2
plate7_C2	plate45	MCF7	rep2	24	S1261_2
plate7_D2	plate45	MCF7	rep2	24	S1622_2
plate7_E2	plate45	MCF7	rep2	24	S1262_2
plate7_F2	plate45	MCF7	rep2	24	S1624_2
plate7_G2	plate45	MCF7	rep2	24	S1264_2
plate7_H2	plate45	MCF7	rep2	24	S1628_2
plate7_A3	plate45	MCF7	rep2	24	S1010_2
plate7_B3	plate45	MCF7	rep2	24	S1140_2
plate7_C3	plate45	MCF7	rep2	24	S1012_2
plate7_D3	plate45	MCF7	rep2	24	S1141_2
plate7_E3	plate45	MCF7	rep2	24	S1014_2
plate7_F3	plate45	MCF7	rep2	24	S1142_2
plate7_G3	plate45	MCF7	rep2	24	S1017_2
plate7_H3	plate45	MCF7	rep2	24	S1143_2
plate7_A4	plate45	MCF7	rep2	24	S1278_2
plate7_B4	plate45	MCF7	rep2	24	S1672_2
plate7_C4	plate45	MCF7	rep2	24	S1280_2
plate7_D4	plate45	MCF7	rep2	24	S1680_2
plate7_E4	plate45	MCF7	rep2	24	S1289_2
plate7_F4	plate45	MCF7	rep2	24	S1689_2
plate7_G4	plate45	MCF7	rep2	24	S1297_2
plate7_H4	plate45	MCF7	rep2	24	S1692_2
plate7_A5	plate45	MCF7	rep2	24	S1028_2
plate7_B5	plate45	MCF7	rep2	24	S1153_2
plate7_C5	plate45	MCF7	rep2	24	S1029_2
plate7_D5	plate45	MCF7	rep2	24	S1154_2
plate7_E5	plate45	MCF7	rep2	24	S1032_2
plate7_F5	plate45	MCF7	rep2	24	S1155_2
plate7_G5	plate45	MCF7	rep2	24	S1033_2
plate7_H5	plate45	MCF7	rep2	24	S1156_2
plate7_A6	plate45	MCF7	rep2	24	S1305_2
plate7_B6	plate45	MCF7	rep2	24	S1735_2
plate7_C6	plate45	MCF7	rep2	24	S1312_2
plate7_D6	plate45	MCF7	rep2	24	S0003_2
plate7_E6	plate45	MCF7	rep2	24	S1315_2
plate7_F6	plate45	MCF7	rep2	24	S1775_2
plate7_G6	plate45	MCF7	rep2	24	S1319_2
plate7_H6	plate45	MCF7	rep2	24	S1776_2
plate7_A7	plate45	MCF7	rep2	24	S1001_3
plate7_B7	plate45	MCF7	rep2	24	S1124_3
plate7_C7	plate45	MCF7	rep2	24	S1002_3
plate7_D7	plate45	MCF7	rep2	24	S1129_3
plate7_E7	plate45	MCF7	rep2	24	S1003_3
plate7_F7	plate45	MCF7	rep2	24	S1130_3
plate7_G7	plate45	MCF7	rep2	24	S1004_3
plate7_H7	plate45	MCF7	rep2	24	S1132_3
plate7_A8	plate45	MCF7	rep2	24	S1259_3
plate7_B8	plate45	MCF7	rep2	24	S1577_3
plate7_C8	plate45	MCF7	rep2	24	S1261_3
plate7_D8	plate45	MCF7	rep2	24	S1622_3
plate7_E8	plate45	MCF7	rep2	24	S1262_3
plate7_F8	plate45	MCF7	rep2	24	S1624_3
plate7_G8	plate45	MCF7	rep2	24	S1264_3
plate7_H8	plate45	MCF7	rep2	24	S1628_3
plate7_A9	plate45	MCF7	rep2	24	S1010_3
plate7_B9	plate45	MCF7	rep2	24	S1140_3
plate7_C9	plate45	MCF7	rep2	24	S1012_3
plate7_D9	plate45	MCF7	rep2	24	S1141_3
plate7_E9	plate45	MCF7	rep2	24	S1014_3
plate7_F9	plate45	MCF7	rep2	24	S1142_3
plate7_G9	plate45	MCF7	rep2	24	S1017_3
plate7_H9	plate45	MCF7	rep2	24	S1143_3
plate7_A10	plate45	MCF7	rep2	24	S1278_3
plate7_B10	plate45	MCF7	rep2	24	S1672_3
plate7_C10	plate45	MCF7	rep2	24	S1280_3
plate7_D10	plate45	MCF7	rep2	24	S1680_3
plate7_E10	plate45	MCF7	rep2	24	S1289_3
plate7_F10	plate45	MCF7	rep2	24	S1689_3
plate7_G10	plate45	MCF7	rep2	24	S1297_3
plate7_H10	plate45	MCF7	rep2	24	S1692_3
plate7_A11	plate45	MCF7	rep2	24	S1028_3
plate7_B11	plate45	MCF7	rep2	24	S1153_3
plate7_C11	plate45	MCF7	rep2	24	S1029_3
plate7_D11	plate45	MCF7	rep2	24	S1154_3
plate7_E11	plate45	MCF7	rep2	24	S1032_3
plate7_F11	plate45	MCF7	rep2	24	S1155_3
plate7_G11	plate45	MCF7	rep2	24	S1033_3
plate7_H11	plate45	MCF7	rep2	24	S1156_3
plate7_A12	plate45	MCF7	rep2	24	S1305_3
plate7_B12	plate45	MCF7	rep2	24	S1735_3
plate7_C12	plate45	MCF7	rep2	24	S1312_3
plate7_D12	plate45	MCF7	rep2	24	S0003_3
plate7_E12	plate45	MCF7	rep2	24	S1315_3
plate7_F12	plate45	MCF7	rep2	24	S1775_3
plate7_G12	plate45	MCF7	rep2	24	S1319_3
plate7_H12	plate45	MCF7	rep2	24	S1776_3
plate8_A1	plate46	MCF7	rep2	24	S1001_4
plate8_B1	plate46	MCF7	rep2	24	S1124_4
plate8_C1	plate46	MCF7	rep2	24	S1002_4
plate8_D1	plate46	MCF7	rep2	24	S1129_4
plate8_E1	plate46	MCF7	rep2	24	S1003_4
plate8_F1	plate46	MCF7	rep2	24	S1130_4
plate8_G1	plate46	MCF7	rep2	24	S1004_4
plate8_H1	plate46	MCF7	rep2	24	S1132_4
plate8_A2	plate46	MCF7	rep2	24	S1259_4
plate8_B2	plate46	MCF7	rep2	24	S1577_4
plate8_C2	plate46	MCF7	rep2	24	S1261_4
plate8_D2	plate46	MCF7	rep2	24	S1622_4
plate8_E2	plate46	MCF7	rep2	24	S1262_4
plate8_F2	plate46	MCF7	rep2	24	S1624_4
plate8_G2	plate46	MCF7	rep2	24	S1264_4
plate8_H2	plate46	MCF7	rep2	24	S1628_4
plate8_A3	plate46	MCF7	rep2	24	S1010_4
plate8_B3	plate46	MCF7	rep2	24	S1140_4
plate8_C3	plate46	MCF7	rep2	24	S1012_4
plate8_D3	plate46	MCF7	rep2	24	S1141_4
plate8_E3	plate46	MCF7	rep2	24	S1014_4
plate8_F3	plate46	MCF7	rep2	24	S1142_4
plate8_G3	plate46	MCF7	rep2	24	S1017_4
plate8_H3	plate46	MCF7	rep2	24	S1143_4
plate8_A4	plate46	MCF7	rep2	24	S1278_4
plate8_B4	plate46	MCF7	rep2	24	S1672_4
plate8_C4	plate46	MCF7	rep2	24	S1280_4
plate8_D4	plate46	MCF7	rep2	24	S1680_4
plate8_E4	plate46	MCF7	rep2	24	S1289_4
plate8_F4	plate46	MCF7	rep2	24	S1689_4
plate8_G4	plate46	MCF7	rep2	24	S1297_4
plate8_H4	plate46	MCF7	rep2	24	S1692_4
plate8_A5	plate46	MCF7	rep2	24	S1028_4
plate8_B5	plate46	MCF7	rep2	24	S1153_4
plate8_C5	plate46	MCF7	rep2	24	S1029_4
plate8_D5	plate46	MCF7	rep2	24	S1154_4
plate8_E5	plate46	MCF7	rep2	24	S1032_4
plate8_F5	plate46	MCF7	rep2	24	S1155_4
plate8_G5	plate46	MCF7	rep2	24	S1033_4
plate8_H5	plate46	MCF7	rep2	24	S1156_4
plate8_A6	plate46	MCF7	rep2	24	S1305_4
plate8_B6	plate46	MCF7	rep2	24	S1735_4
plate8_C6	plate46	MCF7	rep2	24	S1312_4
plate8_D6	plate46	MCF7	rep2	24	S0003_4
plate8_E6	plate46	MCF7	rep2	24	S1315_4
plate8_F6	plate46	MCF7	rep2	24	S1775_4
plate8_G6	plate46	MCF7	rep2	24	S1319_4
plate8_H6	plate46	MCF7	rep2	24	S1776_4
plate8_A7	plate46	MCF7	rep2	24	S1001_1
plate8_B7	plate46	MCF7	rep2	24	S1124_1
plate8_C7	plate46	MCF7	rep2	24	S1002_1
plate8_D7	plate46	MCF7	rep2	24	S1129_1
plate8_E7	plate46	MCF7	rep2	24	S1003_1
plate8_F7	plate46	MCF7	rep2	24	S1130_1
plate8_G7	plate46	MCF7	rep2	24	S1004_1
plate8_H7	plate46	MCF7	rep2	24	S1132_1
plate8_A8	plate46	MCF7	rep2	24	S1259_1
plate8_B8	plate46	MCF7	rep2	24	S1577_1
plate8_C8	plate46	MCF7	rep2	24	S1261_1
plate8_D8	plate46	MCF7	rep2	24	S1622_1
plate8_E8	plate46	MCF7	rep2	24	S1262_1
plate8_F8	plate46	MCF7	rep2	24	S1624_1
plate8_G8	plate46	MCF7	rep2	24	S1264_1
plate8_H8	plate46	MCF7	rep2	24	S1628_1
plate8_A9	plate46	MCF7	rep2	24	S1010_1
plate8_B9	plate46	MCF7	rep2	24	S1140_1
plate8_C9	plate46	MCF7	rep2	24	S1012_1
plate8_D9	plate46	MCF7	rep2	24	S1141_1
plate8_E9	plate46	MCF7	rep2	24	S1014_1
plate8_F9	plate46	MCF7	rep2	24	S1142_1
plate8_G9	plate46	MCF7	rep2	24	S1017_1
plate8_H9	plate46	MCF7	rep2	24	S1143_1
plate8_A10	plate46	MCF7	rep2	24	S1278_1
plate8_B10	plate46	MCF7	rep2	24	S1672_1
plate8_C10	plate46	MCF7	rep2	24	S1280_1
plate8_D10	plate46	MCF7	rep2	24	S1680_1
plate8_E10	plate46	MCF7	rep2	24	S1289_1
plate8_F10	plate46	MCF7	rep2	24	S1689_1
plate8_G10	plate46	MCF7	rep2	24	S1297_1
plate8_H10	plate46	MCF7	rep2	24	S1692_1
plate8_A11	plate46	MCF7	rep2	24	S1028_1
plate8_B11	plate46	MCF7	rep2	24	S1153_1
plate8_C11	plate46	MCF7	rep2	24	S1029_1
plate8_D11	plate46	MCF7	rep2	24	S1154_1
plate8_E11	plate46	MCF7	rep2	24	S1032_1
plate8_F11	plate46	MCF7	rep2	24	S1155_1
plate8_G11	plate46	MCF7	rep2	24	S1033_1
plate8_H11	plate46	MCF7	rep2	24	S1156_1
plate8_A12	plate46	MCF7	rep2	24	S1305_1
plate8_B12	plate46	MCF7	rep2	24	S1735_1
plate8_C12	plate46	MCF7	rep2	24	S1312_1
plate8_D12	plate46	MCF7	rep2	24	S0003_1
plate8_E12	plate46	MCF7	rep2	24	S1315_1
plate8_F12	plate46	MCF7	rep2	24	S1775_1
plate8_G12	plate46	MCF7	rep2	24	S1319_1
plate8_H12	plate46	MCF7	rep2	24	S1776_1
plate9_A1	plate47	MCF7	rep2	24	S1040_2
plate9_B1	plate47	MCF7	rep2	24	S1168_2
plate9_C1	plate47	MCF7	rep2	24	S1044_2
plate9_D1	plate47	MCF7	rep2	24	S1169_2
plate9_E1	plate47	MCF7	rep2	24	S1045_2
plate9_F1	plate47	MCF7	rep2	24	S1171_2
plate9_G1	plate47	MCF7	rep2	24	S1046_2
plate9_H1	plate47	MCF7	rep2	24	S1172_2
plate9_A2	plate47	MCF7	rep2	24	S1361_2
plate9_B2	plate47	MCF7	rep2	24	S1802_2
plate9_C2	plate47	MCF7	rep2	24	S1362_2
plate9_D2	plate47	MCF7	rep2	24	S1840_2
plate9_E2	plate47	MCF7	rep2	24	S1363_2
plate9_F2	plate47	MCF7	rep2	24	S1845_2
plate9_G2	plate47	MCF7	rep2	24	S1364_2
plate9_H2	plate47	MCF7	rep2	24	S1848_2
plate9_A3	plate47	MCF7	rep2	24	S1053_2
plate9_B3	plate47	MCF7	rep2	24	S1177_2
plate9_C3	plate47	MCF7	rep2	24	S1055_2
plate9_D3	plate47	MCF7	rep2	24	S1178_2
plate9_E3	plate47	MCF7	rep2	24	S1056_2
plate9_F3	plate47	MCF7	rep2	24	S1180_2
plate9_G3	plate47	MCF7	rep2	24	S1057_2
plate9_H3	plate47	MCF7	rep2	24	S1181_2
plate9_A4	plate47	MCF7	rep2	24	S2660_2
plate9_B4	plate47	MCF7	rep2	24	S1021_2
plate9_C4	plate47	MCF7	rep2	24	S2666_2
plate9_D4	plate47	MCF7	rep2	24	S0004_2
plate9_E4	plate47	MCF7	rep2	24	S2673_2
plate9_F4	plate47	MCF7	rep2	24	S8206_2
plate9_G4	plate47	MCF7	rep2	24	S2679_2
plate9_H4	plate47	MCF7	rep2	24	S1209_2
plate9_A5	plate47	MCF7	rep2	24	S1392_2
plate9_B5	plate47	MCF7	rep2	24	S1973_2
plate9_C5	plate47	MCF7	rep2	24	S1393_2
plate9_D5	plate47	MCF7	rep2	24	S2003_2
plate9_E5	plate47	MCF7	rep2	24	S1422_2
plate9_F5	plate47	MCF7	rep2	24	S2013_2
plate9_G5	plate47	MCF7	rep2	24	S1443_2
plate9_H5	plate47	MCF7	rep2	24	S2014_2
plate9_A6	plate47	MCF7	rep2	24	S1066_2
plate9_B6	plate47	MCF7	rep2	24	S1191_2
plate9_C6	plate47	MCF7	rep2	24	S1067_2
plate9_D6	plate47	MCF7	rep2	24	S1192_2
plate9_E6	plate47	MCF7	rep2	24	S1068_2
plate9_F6	plate47	MCF7	rep2	24	S1193_2
plate9_G6	plate47	MCF7	rep2	24	S1069_2
plate9_H6	plate47	MCF7	rep2	24	S1194_2
plate9_A7	plate47	MCF7	rep2	24	S1040_3
plate9_B7	plate47	MCF7	rep2	24	S1168_3
plate9_C7	plate47	MCF7	rep2	24	S1044_3
plate9_D7	plate47	MCF7	rep2	24	S1169_3
